sent_id,rev_id,sent_text,category,sentiment
2431,667211787,The Fullerton exceeded our expectations.,none,0.0
2432,667211787, Beautiful hotel and staff.,service,1.0
2433,667211787,If you can afford a Club room worth every penny.,room,1.0
2435,667211787,We had a room overlooking the Marina no balcony but,room,-1.0
2437,667211787,We could chose whether to have breakfast in the club or downstairs over looking the river.  ,food,0.0
2438,667211787,Outside by the river is recommended and although in the centre of the city so quiet.,none,1.0
2440,667211787,"The infinity pool is on the 2nd floor and well worth a swim, again amazing views and service.",pool,1.0
2442,667211787,All the staff were excellent and friendly.,service,1.0
2444,667211787,The butlers in the club especially Paulo exceptional nothing was too much trouble.,none,-1.0
2446,667211787,The concierge was efficient arranging a private trip around The bits we missed on the hop on hop on bus.  ,none,1.0
2447,667211787,Although Raffles is still closed the Long Bar for Singapore Slings is still open and nuts.,food,-1.0
2448,667118703,Very satisfied and impressed with the experience and Mr. Khalid in particular was very patient and attentive to our needs including the choices of food which makes the evening very memorable and special for us.,food,1.0
2449,667118703,Great recommendations and advice by,none,1.0
2451,667118703,We will be back again soon! :),none,1.0
2452,667111865,Well what can I say about this beautiful hotel?,none,1.0
2453,667111865,We’ve stayed in some of the most beautiful and iconic hotels around the world and as such had high expectations for our stay here.,none,1.0
2454,667111865,We certainly weren’t disappointed.,none,-1.0
2456,667111865,From the moment we arrived we were treated like royalty.,none,1.0
2457,667111865,We were personally escorted to our room and given a brief tour of the hotel.,room,0.0
2459,667111865,"The hotel is out of this world, the perfect Singapore location with magnificent views of marina bay but",other,1.0
2460,667111865,also such beautiful heritage as the old GPO offices.,none,1.0
2461,667111865,  I would highly recommend the heritage tour from the Fullerton’s sister hotel Fullerton Bay.,other,1.0
2462,667111865,Very informative and interesting.,none,1.0
2464,667111865,The hotel is full of fabulous bars and restaurants including the rooftop bars and we had great pleasure working our way through the cocktail menu.,food,1.0
2466,667030788,"There are many good hotels in Singapore, and the Fullerton may not even be the best, but",none,1.0
2467,667030788,it is certainly my favourite.,none,1.0
2469,667030788,Just shews what you can do with a redundant Post Office in the centre of town.,other,0.0
2470,667030788,"Many rooms have stunning views and all are comfortable, the breakfast stations cater to every national taste, the infinity type pool is convenient and the location is perfect.",pool,1.0
2471,667030788," Staff are pleasant and properly trained, and if you save up, or spot the deals, it is just about affordable.",service,1.0
2472,666934670,My favourite place to relax and unwind with a drink while taking in the view of the Bay.,food,1.0
2473,666934670,"The fabulous and personalised service by Lighthouse Rooftop bar staff, especially Jay and Rafi, never fail to keep us coming back.",service,1.0
2474,666907144,"So thrilled we decided to stay at this beautiful,  grand hotel.",none,1.0
2475,666907144,Our wonderful experience started with Anne at reception who was amazing with her exceptional service making us feel so very welcome.,service,1.0
2476,666907144,"Next was the view, and what a view from the Premier Quay Room.",room,0.0
2477,666907144,So worth it with your private balcony over looking the Marina.,none,1.0
2479,666907144,"Thank you The Fullerton Hotel Singapore, we will be back!",none,1.0
2480,666900202,"I have stayed at this hotel many times and for good reason - the front desk service is excellent, the rooms are lovely and breakfasts in the Town restaurant are great.",food,1.0
2481,666900202,Justin on the front desk is a great ambassador for the hotel and other members of the front desk are great.,none,1.0
2482,666900202,My room this time was the postmaster was lovely.,room,1.0
2483,666900202,I can't wait to go back.,none,0.0
2484,666900202,Definitely recommend this hotel.,none,1.0
2485,666871856,Very nice ambience and experience to have the afternoon tea set.,food,1.0
2486,666871856,"Great service provided by the staffs, especially Lalikumar.",service,1.0
2487,666871856,He is very patient to intro each items in the afternoon tea set and also very friendly.,service,1.0
2488,666871856,Came with my Friend to celebrate my birthday and the Courtyard staff gave us a free slice of cake.,service,1.0
2489,666871856,Will recommend all to come for the Afternoon tea!,food,1.0
2490,666864122,Celebrated my husband's birthday there.,none,1.0
2491,666864122,The Light house manager  was very friendly and helpful.,service,1.0
2492,666864122,he had arranged a bircthday cake ..,none,0.0
2493,666864122,Very sweet gesture.,none,1.0
2495,666864122,The  lounge staff  was very attentive to our needs and very warm.,service,1.0
2496,666864122,They made us feel very welcome.,none,1.0
2497,666864122,We were very well taken care of by the kash and hidayah awesome staff.,service,1.0
2498,666864122,  The spa massage was great!,none,1.0
2499,666864122,Very professional and clean environment.,room,1.0
2500,666864122,Sauna and steam room was empty when I was there.,room,-1.0
2501,666864122,I had all to myself alone.,none,-1.0
2502,666864122,It was awesome!,none,1.0
2504,666864122,"Hotel room - stayed at level 6 Good view, very spacious and clean room.",room,1.0
2505,666864122,Love the bathroom.,room,1.0
2506,666864122,Very spacious and clean.,room,1.0
2507,666864122,Got a big bathtub.,none,0.0
2510,666864122,kharthi was awesome and helpful.,service,1.0
2511,666864122,  I highly recommend this hotel and friendly staff all over.,service,1.0
2512,666864122,I'm sure you will enjoy your stay there,none,1.0
2513,666761155,Have stayed frequently at The Fullerton over the years.,none,0.0
2514,666761155,Wonderful rooms with special staycation weekend packages for locals.,room,1.0
2515,666761155,Great loyalty building move.,none,1.0
2516,666761155,Last two stays have been the usual luxury and magnificent room and service experience but,service,1.0
2517,666761155,breakfast has been a disaster.,food,-1.0
2518,666761155,"Over crowded with package tour groups yelling, bumping and crowding each others tables, the Fullerton descends from heavenly luxury to tour bus waiting bus waiting room in a heart beat.",none,1.0
2519,666761155,Very disappointing with management nowhere to be seen,none,-1.0
2520,666370496,"We visited The Fullerton Hotel in March 2019, it was an unique stay.",none,0.0
2521,666370496,"We enjoyed the charming atmosphere, very warm and excellent service and fine hosting of the Jade Restaurant and the Straits Club.",service,1.0
2522,666370496,Is has been a truly enjoyable expierence.,none,1.0
2523,666340699,What a wonderful experience to have High Tea at The Fullerton Hotel.,none,1.0
2525,666340699,"Professional staff, beautiful setting, delicious afternoon tea with free flowing tea and coffee with delightful chamber music playing while you sit back and enjoy the ambience.",service,1.0
2526,666242393,"Came for afternoon tea with 3 friends, was served by Mr Lalikumar, who was very attentive and friendly.",service,1.0
2527,666242393,"He went out of his way to accommodate and make sure we were comfortable, even when the fiancé requested for an ice milk tea which wasn't on the menu!",food,1.0
2528,666242393,Five thumbs up and highly recommend all who are looking for a relaxing afternoon to unwind.,none,1.0
2529,666242393,Not to mention the savory as well as sweets on the menu were exceptional.,none,1.0
2530,666242393,You have to try it!,none,0.0
2531,666242393,"Food is good, but",food,1.0
2532,666242393,would come back again for the service which is superb!!,service,1.0
2533,666242393,An extra perk is a harpist who really elevated the ambience,none,0.0
2534,666214163,Celebrated our wedding anniversary here and were not left wanting.,none,1.0
2535,666214163,"Every member of the staff greeted us with a smile, and they set up our room with lots of arrangements for our special day.",service,1.0
2536,666214163,I don't remember any other 5-star hotel who made us feel as special and welcome as Fullerton has.,none,1.0
2537,666214163,Thank you guys!,none,1.0
2538,666197938,I was very welcome when I arrived the hotel and the staff escort me to the restaurant.,service,1.0
2539,666197938," Had a great dining experience here at Jade, Chinese restaurant.",food,1.0
2540,666197938,Especially thanks to Yvonne and Alan for your great service.,service,1.0
2541,665800824,We spent in this beautiful hotel our New Year Eve .,none,1.0
2542,665800824,"Excellent service, food and event organisation.",food,1.0
2543,665800824,We had a room on the highest floor (surprisingly we've got an upgrade!),room,0.0
2544,665800824,with view for Marina Bay :),other,1.0
2545,665800824,Kids are very welcome in this hotel.,none,1.0
2546,665800824,Hospitality on the highest level!,none,0.0
2547,665671707,"I want to specially commend the team, Laukumar, Anita and Albert from Fullerton hotel for their excellent services.",service,1.0
2548,665671707,The dining experience is superb.,none,1.0
2549,665671707,Thank you very much and we will visit again!  ,none,1.0
2550,665671707,"Once again, kudos to the team!",none,1.0
2551,665659502,Just had a wonderful Afternoon Tea at the Fullerton for our anniversary.,food,1.0
2552,665659502,"The staff could not do enough for you, they were extremely friendly and happy to help!",service,1.0
2554,665659502,"The food, tea and coffee was never ending.",food,0.0
2556,665659502,If you visit Singapore it is a MUST 🎂,none,0.0
2557,665536533,Stayed here recently on a work trip and the building is just stunning.,none,1.0
2558,665536533,"It’s not the typical high-rise, but",food,0.0
2559,665536533,in the original GPO building.,none,1.0
2560,665536533,"The service was warm, with great attention to detail.",service,1.0
2561,665536533,"The only complaint was the lack of fresh juice at the breakfast buffet, but",food,-1.0
2562,665536533,just a small thing given the quality of everything else on offer.,none,0.0
2563,665435029,Firstly we did choose the hotel due to its historic ambience and perfect setting and location.,none,1.0
2564,665435029,"Close enough to walk to tourist areas and MRT, far enough away to sit out on the balcony in peace.",other,1.0
2566,665435029,"Me to relax, husband to be out and about whenever.",none,1.0
2568,665435029,The common areas of the hotel are clearly kept up and it is in this the absolute charm of the place.  ,none,1.0
2569,665435029,"I understand that these can be visited for the high tea, a buffet and restaurant, without being a guest.",food,0.0
2571,665435029,"If you are staying in Singapore, then it is worth a visit.",none,1.0
2572,665435029,"The hotel is impressive just to see, especially when lit at night.",none,1.0
2574,665435029,"Go, have a meal, enjoy the service, the cake bar etc.  ",service,1.0
2575,665435029,But you do not need to stay.,none,0.0
2577,665435029,"We did stay in a Marina Bay room, with a booking a couple of months in advance.",room,0.0
2579,665435029,The view was lovely from all rooms.,room,1.0
2582,665422532,"We've been to afternoon tea many times while visiting Singapore, but",food,0.0
2583,665422532,this was our first visit to hotel Fullerton.,none,0.0
2584,665422532,"From the moment we entered the front door of the hotel, we knew we we're in for something special.",none,1.0
2585,665422532,Well we we're not disappointed!,none,1.0
2586,665422532,Our eyes marveled at the interior of this magnificent cafe.,none,1.0
2588,665422532,The detailing is amazingly beautiful.,none,1.0
2589,665422532,"The service here is first class, the staff was super friendly and keen to ensure we had a fantastic experience.",service,1.0
2590,665422532,"We ordered three perfectly baked cakes, two cups of coffee and one tea.",food,1.0
2591,665422532,We really had an amazing time at our first afternoon tea experience.,food,1.0
2592,665362813,It's rare to have such a personal hotel experience- yet the Fullerton manages to go above and beyond.  ,none,0.0
2593,665362813,Gladys (and all other staff) went above and beyond to make this trip special and will definitely be returning next time we stay in the area.,service,1.0
2594,665351689,We loved our stay at the Fullerton.,none,1.0
2595,665351689,"The staff were lovely, the buffet breakfast was fantastic as was the evening buffet we had.",food,1.0
2596,665351689,The location of the hotel was great and our room was kept clean and the bed was super comfortable.  ,room,1.0
2597,665351689,We would definitely stay there again!,none,1.0
2598,665326108,"Beautiful hotel, spacious rooms, great bathrooms and toiletries.",room,1.0
2599,665326108,I would definitely stay here again- and on the club level.,none,1.0
2600,665326108,The tea time and breakfast are more personable than the lobby floor.,food,
2601,665326108,The coffees are a cute plus for the photo takers.,none,1.0
2602,665213419,"This is my first time staying in the great hotel in Singapore, no need say anything about location, everyone knows marina bay is an must go area in Singapore.",none,1.0
2603,665213419,"The hotel is converted from a heritage building with great features and rooms have great views from top floor, spacious and classic decor, a lot of restaurants around the hotel with walking distance, marina bay shopping mall    and the gardens also 10 minutes away by feet.",other,1.0
2604,665213419,"But the most beautiful thing is the people who working there, they are so friendly and welcoming, anything you want, they always there help.",service,1.0
2605,665213419,"I have stayed many hotels in Singapore for business, this time was for personal leisure, Fullerton definitely surprised me.",none,1.0
2606,665213419,"Thank you guys, well done!!",none,1.0
2607,665207721,"One of my favourite hotels , the staff are welcoming and friendly, it’s worth booking a club room if one has a late flight out because even with a late check out ( if available ) there is likely to be time to kill before leaving for the airport and it’s reassuring to have somewhere civilised like the club room lounge at one’s disposal.",service,1.0
2608,665207721,The only drawback is the area for picking up and drop off by taxi etc is badly designed and can lead to congestion and delay.,none,-1.0
2609,665207721,"Very comfortable, convenient location and will choose to stay again when I’m next in Singapore.",none,1.0
2610,665146312,"Hosted by GM, Giovanni, we were awed by the riverside location of the 2 hotels and had a degustation menu prepared by Giovanni at the Lighthouse dining, start with signature gin tonic, followed by a fabulous fusion menu with 2000 mersault & 1990 Pomerol finished with a Cuban cigar and Frapin cognac at the roof top of Bay hotel.",none,1.0
2611,665146312,A must visit for any traveller to Singapore to experience the grandeur of what they mean of “sense of place “.,none,1.0
2612,665113735,We had a two days stopover on the way to Sydney.,none,0.0
2613,665113735,This is the best hotel in a perfect location.,none,1.0
2614,665113735,It has the vibrant Boat Quay just on the door step.,none,1.0
2615,665113735,The staff are all so helpful and friendly.,service,1.0
2616,665113735,We shall definitely stay here again.,none,1.0
2617,665113735,Our room had a balcony and amazing view over the river and old government building.,room,1.0
2618,665055030,"This was the second staycation in Fullerton this year…I had my birthday celebration staycation in Feb. Having experienced the hotel facilites & services during my first stay, I decided to return to Fullerton for my niece birthday celebration as one of her birthday gifts.",service,0.0
2619,665055030,"I am writing to thank couples of the staffs for their services... they are Gladys & Anne (Room & dinning arrangements) , Damien & Fish teams (served us during the 7Apr breakfast) & the Landing Point staffs (served us during our 6Apr dinner).",service,1.0
2620,665055030,Specially to Glayds & Anne for their exceptional room arrangement for the upgrading and birthday cake/gifts.,room,0.0
2621,665055030,"To Damien's teams too, which has shown a great difference (attentive & friendly) in the their services during our breakfast.",service,1.0
2622,665055030,The hotel has excellent location...,none,1.0
2624,665037453,I have spend 3 days in this marvellous house.,none,0.0
2625,665037453,"The rooms , the service and the professionalism is top class.",service,1.0
2626,665037453,We stayed in the 4th floor allowing the club entrance which permits to have breakfast in a smaller environment.,food,0.0
2627,665037453,"The staff is allways helpfull as well at reception, restaurants and the entry area.",service,1.0
2628,665037453,"we went one evening to the lighthouse restaurant , not only the view was exceptional also the food , but",food,0.0
2629,665037453,"as every where in Sin , good food is very expensive.",food,-1.0
2630,665037453,Also the pool area with a splendid view is perfect to relax.,pool,1.0
2631,665037453,The late checkout which allows to take a shower is a plus which is very well apreciated,none,1.0
2632,664990656,"Great hotel, perfect location, very nice staff etc... usually iam staying in Mandarin Oriental and this is the first time I booked the Fullerton.  ",service,1.0
2633,664990656,It was really a great experience from the first minute till the last and surely will come back again.,none,1.0
2635,664990656,"Gym was good, pool was surprisingly great because of the warm water and the great guy who performed the service.",service,1.0
2637,664990656,View wasn’t bad even not a direct view to the marina..  ,other,-1.0
2638,664990656,Rooms were modern in an old fashioned way and i really loved the funny toilette.  ,room,1.0
2639,664990656,So very good Choice indeed in the Middle of the Marina Heard of Singapore,none,1.0
2640,664893740,Recently did a lovely 4 night stay at the historic Fullerton Hotel with my husband and sister.,none,1.0
2641,664893740,"If you are traveling with three in your party, the Fullerton hotel does not allow a third person in a standard room.",room,1.0
2642,664893740,"But in the end, that’s good news!",none,1.0
2643,664893740,"I suggest you do what we did and book one of their nicer suites which includes access to the Strait Club, afternoon tea, full hot breakfast, and evening snacks and cocktails for less than the price of two standard rooms.",food,1.0
2644,664893740,"The two-story suite (we were in room 215) includes a lovely downstairs living space, kitchen area and dining room.",room,1.0
2645,664893740,The upstairs has a large bedroom and bath with a sunken tub.,none,0.0
2646,664893740,For the third person you can request a nice daybed be brought in and set up in the main living area.,none,1.0
2647,664893740,There is plenty of space and,none,0.0
2649,664839631,"If you want a sophisticated, stylish, non stuffy hotel The Fullerton, Singapore is the place to be.",none,1.0
2650,664839631,You are made to feel very welcome and nothing is too much bother for the hotel staff.  ,service,1.0
2651,664839631,The accommodation is sumptuous and the hotel itself is not only beautiful but,none,-1.0
2652,664839631,an experience not to be missed.,none,1.0
2654,664839631,You feel part of something very special and iconic it is just steeped in history and so classical.,none,1.0
2656,664839631,From now on The Fullerton will be my hotel of choice when I visit faboulous Singapore.,none,0.0
2657,664698523,"The Fullerton Hotel is magnificent, it has elegance, style and history coupled with an unrivalled location on the Singapore River and Marina foreshore.",none,1.0
2658,664698523,"The staff are amazing and it is the little finishing touches that make such a big difference - for example, it was my wife’s birthday the day AFTER we were due to check out, however they presented her with a small cake in advance - very thoughtful and very appreciated.",service,1.0
2659,664687729,Stayed at the hotel for 3 nights.,none,0.0
2660,664687729,We had a great experience.,none,1.0
2661,664687729,The room was well appointed and comfortable.,room,1.0
2662,664687729,The staff at the hotel are very friendly and go out of their way to make your stay extra special.,service,1.0
2663,664687729,We highly recommend booking in Club.,none,1.0
2664,664687729,The Club lounge is intimate and the food excellent.,food,1.0
2665,664687729,"We enjoyed breakfast, afternoon tea and early evening drinks and canapes each day.",food,1.0
2666,664687729,All of the staff were lovely and friendly.,service,1.0
2667,664687729,A special mention for Butler S. Placidus in the Club Lounge.,none,1.0
2668,664687729,He really looked after us throughout our stay.,none,0.0
2669,664687729,Also highly recommend the Hotel tour.,none,1.0
2670,664687729,The hotel is historically significant.,none,1.0
2671,664687729,"Bill, the Hotel's tour guide is excellent and walks you through the history of this beautiful hotel.",none,1.0
2672,664687729,Would definitely stay here again.,none,1.0
2673,664548600,I don’t want to keep anyone from staying at this magnificent hotel.,none,1.0
2674,664548600,  The rooms are very well appointed.,room,1.0
2676,664548600,The lobby is stunning.,other,1.0
2678,664548600,The location is fantastic.,other,1.0
2680,664548600,The beds are dreamy.,room,0.0
2682,664548600,The staff are extra friendly.,service,1.0
2684,664548600,"But the food here, by Singaporean standards really loses it for me.",food,-1.0
2686,664548600,"So if you stay here and don’t eat here, it’s a full five-star winner!",none,1.0
2688,664404557,Stayed here for 3 nights and could not fault anything about this lovely hotel.,none,1.0
2689,664404557,"Staff were helpful, friendly and very efficient.",service,1.0
2690,664404557,"Breakfast was very good, just about anything you could think of was on the buffet and food was replenished regularly.",food,1.0
2691,664404557,Everything was well maintained and spotlessly clean.,room,1.0
2692,664404557,The Fullerton is in a great location with plenty to do within easy reach.,other,1.0
2693,664404557,Would definitely stay here again if we returned to Singapore.,none,1.0
2694,664218778,My 1st time dinner at the town restaurant of the fullerton was ver impressed.,food,1.0
2695,664218778,Mr. Wayne welcomed us with a warm greeting.,none,1.0
2696,664218778,All staff also take care of us and other guests.,service,1.0
2697,664218778,Helping the guest taking the photo.,none,1.0
2698,664218778,Served the happy birthday cakes to the guests.,none,1.0
2699,664218778,"Thank you the staff, lilian, jinyi, k.c, weint and Mr.Damien for providing such a great service to us.",service,1.0
2701,664158740,We absolutely loved our stay here.,none,1.0
2702,664158740,All staff were extremely accommodating and friendly.,service,1.0
2703,664158740,"Special mention to the staff at The Town restaurant - every morning we had great conversations with various waiters and staff, and everyone was so lovely and gave us great suggestions of things to do in the city.",service,1.0
2704,664158740,Highly recommend staying here.,none,1.0
2705,664145520,Great and friendly service from Shanker and Grace！Had a great dining experience here at Fullerton's high tea at Town Restaurant. would definitely recommend to others.,service,1.0
2706,664145520,love the great ambience！！！！great way to spend a saturday afternoon with the family,none,1.0
2707,664142569,Was at the town restaurant for family lunch.,food,0.0
2708,664142569,Shanker and Grace’s services were exceptional and attended attentively to our every request (I.e. my granddad was on a wheel chair).,service,0.0
2709,664142569,Shanker assisted by helping him off the wheel chair and on to the normal chair.,service,1.0
2710,664142569,"  Apart from the weak Aircon here, I am happy with my meal.",none,1.0
2711,664113774,"Beautifully restored heritage building, formerly the Post Office, is a wonderful place to stay.",none,1.0
2712,664113774,"Central location, helpful and attentive staff make the Fullerton a great hotel.",service,1.0
2713,664113774,Club lounge facilities include afternoon tea and evening canapés.,food,0.0
2714,664104726,Exceptional breadth and quality of food spanning all tastes from Euro/British and Asian.,food,0.0
2715,664104726,Roast lamb co-existing with sushi!,none,0.0
2716,664104726,"Superb choice of soup, salads, mains of various ethnicities, and desserts and ice creams.",none,1.0
2717,664104726,Service impeccable - finish the course and zap the hovering wait staff clear it - tea or coffee taken care of quickly.,service,1.0
2719,664104726,"Our bill came to about SGD72 each which was fine considering the gorgeous surroundings, service, and food although a service charge seemed cheap and out of place.",food,1.0
2721,664104726,"Plus for some reason, I didn’t notice - caveat emptor - while most hot beverages were included I paid for two flat whites.",food,0.0
2723,664104726,But treat yourself and (tastefully) gorge your way through the sumptuous fare!,none,1.0
2724,664058299,Beautiful historic hotel in a great location just by Boat Quay.,none,1.0
2725,664058299,We had a lovely room over looking Marina Bay.,room,1.0
2726,664058299,"The staff are excellent, very friendly and helpful and the breakfast was amazing, so much choice and all cooked very well.",service,1.0
2727,664058299,The views from the Lighthouse bar are fantastic and the pool area is very nice.,pool,1.0
2728,664058299,"Yes, it is expensive but",food,1.0
2729,664058299,it was worth it.,none,1.0
2730,663949623,"The Fullerton is essentially a lesson in how to run a hotel, with everything from impeccable service & food to luxurious rooms and not to mention the incredible attention to detail philosophy they instil in each & every member of staff.",service,0.0
2732,663949623,"Yes, the Fullerton like most high end hotels isn’t a cheap exercise but",none,1.0
2733,663949623,so worthy of your hard earned and will serve as an unforgettable memory for years to come...,none,1.0
2734,663947035,Well preserved historic hotel.,none,1.0
2735,663947035,Fantastic room overlooking Marina Bay.,room,1.0
2736,663947035,Take a guided tour of the hotel and learn of its history as Singapore's GPO.,none,0.0
2737,663947035,Professional staff who take their role as 'customer representatives' seriously.,service,-1.0
2738,663947035,"Although we had a minor issue with a dinner, the Manager and Duty Manager duly followed up to ensure our stay met our expectations.",none,1.0
2739,663947035,"We would have no hesitation in recommending The Fullerton Hotel for your next holiday in central Singapore, close to all Marina Bay facilities and MRT (transport hub).",none,-1.0
2740,663913141,I've previously stayed at The Fullerton for business and now I'm back for pleasure.  ,none,1.0
2741,663913141,We were fortunate to be allocated one of the refurbished rooms and had purchased an excellent Easter package.,room,1.0
2742,663913141,"This included the full breakfast, welcome drink in the bar and a chocolate gift for Easter.",food,1.0
2744,663913141,"Check in was swift, the refurbished room is one of the best I've been in for a very long time and...wait for it...the new toilet with so many functions was a highlight!  ",service,1.0
2745,663913141,So pleased to be back here.,none,1.0
2746,663844760,"29th March is a special day for my husband and I, as it’s our wedding anniversary!",none,1.0
2748,663844760,This year we would be spending the day in Singapore 🇸🇬.,none,0.0
2749,663844760,What does my husband love even more than me?,none,1.0
2750,663844760,He loves it that he’s British!,none,1.0
2751,663844760,"What could be more British than having afternoon tea at the iconic, colonial Fullerton Hotel?",food,0.0
2752,663844760,I had arranged this little treat with the help of the Travel Concierge Team of The Flight Centre; it was them that made the reservation on my behalf.,service,1.0
2753,663844760,"All I had to do was to get my husband, appropriately dressed, to the hotel.",none,0.0
2755,663844760,"We had taken a Singapore River Cruise earlier in the day, passing to the side of The Fullerton ‘Wouldn’t it have been lovely to have eaten or stayed there in the day’ remarked Doug ‘I expect that it’s all chandeliers and stiff pinky fingers whilst",food,1.0
2756,663646534,"After researching many hotels, we chose this one for our two night stay.",none,0.0
2757,663646534,"Above our normal price bracket, we hoped a perfect choice for our anniversary trip.",none,1.0
2758,663646534,Old world look and feel mixed with above-and-beyond service showed we were not wrong!,service,1.0
2759,663646534,"The building, previously a post office and government offices, boasts high ceilings, sweeping staircases and intricate flooring alongside every amenity possible.",none,1.0
2760,663646534,"The views from the front overlooking Marina Bay were the best I have witnessed, only topped by the 360 degree views from the Lighthouse Bar at the hotel apex.",other,1.0
2761,663646534,"Breakfast was a smorgasbord of multi-cultural delight, with seating by the river to enjoy the myriad of flavours.",food,1.0
2762,663646534,"We booked the historical tour, and our guide, Bill, was as energetic as he was knowledgeable.",none,1.0
2763,663646534,Did I mention the,none,0.0
2764,663485131,The no1 Sunday brunch in Singapore.,none,0.0
2765,663485131,Free flow veuve clicquot and the most sumptuous food imaginable.,food,1.0
2767,663485131,"Shame they stopped the oysters, though a small price to pay for such luxury and wonderfully attentive service.",service,-1.0
2768,663433411,"It was my mums birthday whilst in Singapore, so we booked afternoon tea at The Fullerton Hotel.",food,0.0
2770,663433411,"The building is impressive from the outside, and once inside it is equally impressive.  ",none,1.0
2771,663433411,The afternoon tea is served in the courtyard area.,food,0.0
2773,663433411,There was a harpist playing when we arrived and started to play Happy Birthday as we sat down.,none,1.0
2775,663433411,I am not sure if this was just a coincidence.,none,-1.0
2777,663433411,The sandwiches/cakes/scones were all very tasty.  ,none,0.0
2778,663433411,They also had a small buffet with the same items that you could help yourself to if you wanted more than what was on the cake stand.,food,1.0
2780,663433411,Tea and Coffee were included.,food,0.0
2781,663433411,Champagne/wine was available at an extra cost.,none,0.0
2782,663433411,A beautiful hotel and a memorable afternoon tea.,food,1.0
2783,663336610,Staying at the Fulleton Hotel is a joy.,none,1.0
2784,663336610,The location is awesome and the historic building has been modernized but,other,1.0
2785,663336610,kept its character.,none,0.0
2786,663336610,Anne at reception was particularly helpful with our late checkout request given the midnight departure from Singapore.,service,1.0
2787,663324358,My wife and I visited the Fullerton Hotel with friends on Sunday 31 March to experience their Champagne Brunch at the Courtyard.,none,1.0
2789,663324358,We went there to celebrate our 52nd wedding anniversary.,none,1.0
2791,663324358,The venue was terrific and the wide range of food available was excellent.  ,food,1.0
2792,663324358,"On learning of our anniversary, the Courtyard Team arranged for the band to sing at our table, while presenting us with birthday cake and a pair of souvenir ""Fullerton Bears"" to mark the occasion.",none,0.0
2794,663324358,This was a highlight of our trip to Singapore and we weren't even staying at the Fullerton Hotel.,none,1.0
2796,663324358,Next time we definitely will!,none,1.0
2798,663324358,Special thanks to Cherry and Alson for their excellent customer service.,service,1.0
2799,663276530,I was very pleased on this business trip that Computer Associates International recommended this hotel for my stay.,none,1.0
2801,663276530,"It not only was a short walk to my classroom every day, but",none,0.0
2802,663276530,it had every amenity you could think of.  ,none,0.0
2803,663276530,"Large TV, excellent wifi, hookup for my computer to the TV, automatic switches for the lights and curtains from my bedside, a Nespresso machine.",other,1.0
2805,663276530,The pool was heated just right and comfortable to relax at the end of the day.,pool,1.0
2807,663276530,Many shops and restaurants in walking distance so I never had to get a taxi or car.,food,0.0
2809,663276530,I would stay here again.,none,0.0
2810,663231594,We stayed here for 2 days after our cruise.,none,0.0
2811,663231594,It was as advertised.,none,0.0
2812,663231594,"Centrally located, modern, clean, and well appointed.",room,1.0
2813,663231594,We were offered an upgrade to an outside view which was nice but,room,1.0
2814,663231594,I wish it had been thrown in.,none,1.0
2815,663231594,Breakfast was expensive but,food,0.0
2816,663231594,there are options nearby.,none,0.0
2817,663231594,Lots of nice outdoor restaurants west along the river.,food,1.0
2818,663231594,MRT is close by and we walked to many of the sights.,none,0.0
2819,663231594,Hint if you want to see the light and water show at the Marina Bays Sands walk to the West side of Marina Bay near the Merlion.,other,
2820,663231594,The baskets of apples was a nice touch.,none,1.0
2821,663196302,We stayed 3 nights over there.,none,0.0
2822,663196302,Its a beautiful building with lots of stories and memories.,none,1.0
2823,663196302,Nice breakfast lots of variety.,food,1.0
2824,663196302,We got early check in.we stayed at 6 floor river facing rooms.,room,0.0
2825,663196302,Beautiful room and luxury bathroom amenities.,room,1.0
2826,663196302,Clean and beautiful room welcome by green apples.,room,1.0
2827,663196302,We completely enjoy our stay at Fullerton .,none,1.0
2828,663196302,There was special notes by housekeeping staff after clean rooms provided extra water and tissue.,room,1.0
2829,663196302,Simply amazing feel like stay at home.,none,1.0
2830,663196302,The indian guy were black jacket who saw us going out.,none,0.0
2831,663196302,"it was sunny day he provided us an umbrella may be have evening rain,we are surprised it was a heavy rainy eve.",none,1.0
2832,663196302,The staffs are really awesome.,service,1.0
2833,663196302,Great  hotel with amazing staff...,service,1.0
2834,663196302,cheers will be back to Fullerton ...,none,1.0
2835,663155016,Wonderful hotel for a visit to Singapore.,none,1.0
2836,663155016,"Exceptionnel located at the Singapore River, rooms are just great and the breakfast buffet is extraordinary.",food,1.0
2837,663155016,Overall Service at its best.,service,1.0
2838,663155016,We can only recommend the Fullerton for a stay in Singapore,none,1.0
2839,663100522,Me and my wife are having an awful experience at The Fullerton Hotel.,none,-1.0
2840,663100522,"Literally every time we call and ask for anything, staff forgets about it and never answers back, we have to keep chasing them",service,0.0
2841,663100522,"and it's still not helpful; we went to the restaurant to get a simple, raw vegetable salad, and not only it took them 55 minutes, and three conversations, to get it, but",service,-1.0
2842,663100522,it came wrong,none,-1.0
2843,663100522,and it was tasteless; and finally we were so incredibly disappointed with their gastronomy..,none,-1.0
2844,663100522,"They are bringing a bad name to Asian cuisine, which is such a beautiful and tasty thing!",none,1.0
2845,663100522,"There are no decent fruit options, juices come from boxes (which by itself on a 500 dollar hotel seems absurd), there are no curries, no flavor!",none,-1.0
2846,663100522,It's ALL processed and fried.,none,0.0
